
Trenzinho Brinquedos Educativos Altino (Loja);;trenzinho@trenzinho.com.br;;3083-5145;3088-0936;Fradique Coutinho, 184;;;Pinheiros;05416-000;São Paulo;;;;;;;Distribuidora de Brinquedos;Distribuição
UCDB-Coordenadora de Fono-Maria Eugênia;;fono@ucdb.br;;;;;;;;;;;;;;;;Universidade;Escola Superior
UMC - Geraldina Porto Witter;;pwitter@umc.com.br;;;;;;;;;;;;;;;;Universidade;Escola Superior
UMC - Miriam Romano;;mromano@umc.com.br;;;;;;;;;;;;;;;;Universidade;Escola Superior
Unesp- Assis;;avel@assis.unesp.br;;;;;;;;;;;;;;;;;Escola Superior
UNIÃO DAS ESCOLAS DE ENSINO SUPERIOR CAPIXABA;;atendimento@fga.br;;(027) 721 3000 R- 350;;RUA FIORAVANTE ROSSI;;;;;COLATINA;;;;;;;Entidades;Entidades
UNIÃO DAS ESCOLAS SUPERIORES DO VALE DO IVAÍ;;suporte@univale.com.br;;(043) 472 1414 R- 210;;AV MINAS GERAIS;;;;;IVAIPORA;;;;;;;Entidades;Entidades
UNIÃO DAS FACULDADES DA FUNDAÇÃO HERMINIO OMETTO;;fararas@siteplanet.com.br;;(019) 543 1400;;AV DOUTOR MAXIMILIANO BARUTO;;;;;ARARAS;;;;;;;Faculdades;Escola Superior
UNIÃO DAS FACULDADES DOS GRANDES LAGOS;;unilago@unilago.com.br;;(017) 234 6166 R-220;;RUA EDUARDO NIELSEN;;;;;SAO JOSE DO RIO PRETO;;;;;;;Faculdades;Escola Superior
União Social Camiliana Centro Univ. São Camilo;;fono@scamilo.br;;272-6077/215-2361;;;;;;;São Paulo;SP;;;;;;;Escola Superior
UNICASTELO - Assoc. Itaquerense de Ensino;;unicastelo@unicastelo.br;;(11) 205-0099 / 205-8226;;R. Carolina Fonseca, 584;;;;08230-030;São Paulo;SP;;;;;;Cursos de Espec.;Escola Superior
UNIDADE INTEGRADA VALE DO TAQUARI DE ENSINO SUPERIOR;;campus@fates.tche.br;;(051) 748 5000;;RUA AVELINO TALLINI;;;;;LAJEADO;;;;;;;Entidades;Entidades
UNIEMP;;sensp@soll.uniemp.br;;;;;;;;;;;;;;;;;Escola Superior
Uniemp - Coordenador de Pedagogia;;sensp@sol.uniemp.br;;;;;;;;;;;;;;;;Universidade;Escola Superior
UNIFESP - Univ. Fed. S. Paulo;;osvaldoc@osite.com.br;;(11) 576-4432 / 573-0702;;R. Botucatu, 740;;;;04025-002;São Paulo;SP;;;;;;Cursos de Espec.;Escola Superior
Unilivros distr. Universitária;;unilivros.sul@uol.com.br;;6971-3138;mesmo;Amaral Gama, 261, casa14;;;Santana;;São Paulo;;;;;;;Distribuidora de Livros;Distribuição
UNIV P/O DESENV DO ALTO VALE DO ITAJAÍ  (EM ACOMPANHAMENTO);;fedavi@fedavi.rct-sc.br;;(047) 821 0988;;RUA DR GUILHERME GEMBALLA;;;;;RIO DO SUL;;;;;;;Universidade;Escola Superior
UNIV P/O DESENVOLVIMENTO DO ESTADO E DA REGIÃO DO PANTANAL;;uniderp@msinternet.com.br;;(067) 741 9080;;RUA CEARÁ;;;;;CAMPO GRANDE;;;;;;;Universidade;Escola Superior
UNIV REGIONAL DO NOROESTE DO ESTADO DO RIO GRANDE DO SUL;;walter@beethoven.unijui.tche.br;;(055) 332 7100 r- 301;;RUA JOSÉ HICKENBICH;;;;;IJUI;;;;;;;Universidade;Escola Superior
Univ. de S.Paulo - Fac. De Odontologia de Bauru;;dep-fono@fob.usp.br;;(14) 235-8000 / 235-8291;;Al. Octávio P. Brizzola, 9 / 75;;;;17012-101;Bauru;SP;;;;;;Ensino Superior;Escola Superior
Univ. São Francisco;;helemourão@usf.com.br;;(11) 4534-1104 / 4534-8072 / 4534-8034 / 4534-8035;;R. Alexandre Rodrigues Barbosa, 45;;;;13251-900;Itatiba;SP;;;;;;Ensino Superior;Escola Superior
Univ.Paulista - Unip. Rib. Preto;;alinasanches@zipmail.com.br;;(16) 602-6700 / 632-2656 / 602-6725;;Av. Carlos Consoni,10;;;;14024-270;Ribeirão Preto;SP;;;;;;Ensino Superior;Escola Superior
Univeridade Bandeirante de São Paulo;;fperciotto@ns.uniban.br;;(11) 69679000 / 69679003 / 69679006;;R. Maria Candida, 1813;;;;02071-013;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
Universidade  de Franca;;webmaster@unifran.br;;(16) 724-2211 /  722-0086;;Av. Dr. Armando S. Oliveira, 201;;;;14404-600;Franca;SP;;;;;;Pós - Graduação;Escola Superior
Universidade Anhembi Morumbi;;anhembi@anhembi.br;;(11)  8219547;;R. Casa do Ator, 90 Térreo;;;;04546-900;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE ANHEMBI MORUMBI;;anhembi@anhembi.br;;(011) 821 9547;;RUA CASA DO ATOR;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE BANDEIRANTE - SP;;fperciotto@ns.uniban.br;;(011) 6967 9003;;RUA MARIA CÂNDIDA;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE BRAZ CUBAS;;gabinete@brazcubas.br;;(011) 4790 1000 R 337;;AV FRANCISCO RODRIGUES FILHO;;;;;MOJI DAS CRUZES;;;;;;;Universidade;Escola Superior
Universidade Camilo Castelo Branco;;unicasta@eu.ansp.br;;(11) 2050099 r. 223  / 2058226;;R. Carolina Fonseca, 584;;;;08230-030;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE CÂNDIDO MENDES;;sbi@candidomendes.br;;(021) 531 2000 R-201/208;;PRAÇA XV DE NOVEMBRO;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
Universidade Capital;;pedagogia@capital.br / fac@capital.br pos-graduacao@capital.br;;(11) 273-5011 / 2732650;;R. Ibipetuba, 42;;;;03127-180;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE CASTELO BRANCO;;info@castelobranco.br;;(021) 401 9407 R- 200;;AV SANTA CRUZ;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE BRASÍLIA;;ucb@ucb.br;;(061) 356 9196;;QS 07 LOTE 01 EPCT;;;;;BRASILIA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE GOIÁS;;ucg@ucg.br;;(062) 227 1000;;AV UNIVERSITÁRIA;;;;;GOIANIA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE PELOTAS;;ucpel@phoenix.ucpel.tche.br;;(053) 284 8000;;RUA FELIX DA CUNHA;;;;;PELOTAS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE PERNAMBUCO;;asseplan@unicap.br;;(081) 216 4110;;RUA DO PRÍNCIPE;;;;;RECIFE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE PETRÓPOLIS;;gpradm@risc.ucp.br;;(024) 237 5062 R- 245;;RUA BENJAMIN CONSTANT;;;;;PETROPOLIS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CATÓLICA DE SALVADOR;;reitoria@ucsal.br;;(071) 321 1753 R- 252;;PRAÇA ANA NERY;;;;;SALVADOR;;;;;;;Universidade;Escola Superior
Universidade Católica de Santos;;secgeral@unisantos.com.br;;(13) 2505555 R.622  /  2500559;;R. Euclides da Cunha, 241;;;;11065-902;Santos;SP;;;;;;Ensino Superior;Escola Superior
Universidade Católica Dom Bosco;;fono@ucdb.br;;(87) 7652040 / 7651750;;Av. Tamandaré, 6000;;;;79117-010;Campo Grande;MS;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE CATÓLICA DOM BOSCO;;paiucdb@unibosco.br;;(067) 765 2040 R- 291;;AV TAMANDARÉ;;;;;CAMPO GRANDE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE CIDADE DE SÃO PAULO;;jlafran@unicid.br;;(011) 6190 1200;;RUA CESÁRIO GALENO;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
Universidade Cruzeiro do Sul;;unicsul@eu.ansp.br;;(11) 61375700 / 61375700;;Av. Doutor Ussiel Cirilo, 225;;;;08060-070;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE CRUZEIRO DO SUL;;unicsul@eu.ansp.br;;(011) 613 75700;;AV DOUTOR USSIEL CIRILO;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DA AMAZÔNIA;;planeja@unama.br;;(091) 210 3008;;AV ALCINDO CACELA;;;;;BELEM;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DA REGIÃO DA CAMPANHA;;urcamp@attila.urcamp.tche.br;;(053) 242 8244 R- 222;;AV TUPY SILVEIRA;;;;;BAGE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DA REGIÃO DE JOINVILLE;;univille@netville.com.br;;(047) 461 9000;;CAMPUS UNIVERSITÁRIO;;;;;JOINVILLE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE ALFENAS;;unifenas@bc.unifenas.br;;(035) 299 3000 r- 3146;;RODOVIA MG 179 KM 0;;;;;ALFENAS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE BRASÍLIA;;spl@guarany.unb.br;;(061)  272 3379;;CAMPUS UNIVERSITÁRIO  DARCY RIBEIRO;;;;;BRASILIA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE CAXIAS DO SUL;;ewgoncal@ucs.tche.br;;(054) 218 2143;;RUA FRANCISCO GETÚLIO VARGAS;;;;;CAXIAS DO SUL;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE CRUZ ALTA;;webmaster@main.unicruz.tche.br;;(055) 322 8400 r-2000;;RUA ANDRADE NEVES;;;;;CRUZ ALTA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE CUIABÁ;;unic@nutecnet.com.br;;(065) 615 1000;;AV BEIRA RIO;;;;;CUIABA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE FORTALEZA;;reitoria@uf.unifor.br;;(085) 273 2833 R- 3172 / 3252;;AV  WASHINGTON SOARES;;;;;FORTALEZA;;;;;;;Universidade;Escola Superior
Universidade de Franca;;webmaster@unifran.br;;(16) 7242211 / 7220086;;Av. Dr. Armando Salles Oliveira, 201 C.P. 82;;;;14404-600;Franca;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE FRANCA;;webmaster@unifran.br;;(016) 724 2211;;AV DR ARMANDO SALES OLIVEIRA;;;;;FRANCA;;;;;;;Universidade;Escola Superior
Universidade de Guarulhos;;ung@server.ung.br;;(11) 64641700 /  64641727;;Praça Tereza Cristina, 01;;;;07023-070;Guarulhos;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE ITAÚNA;;fui@prover.com.br;;(037) 242 1622 R- 210;;AV DONA COTA;;;;;ITAUNA;;;;;;;Universidade;Escola Superior
Universidade de Marília;;webmaster@unimar.br;;(14) 421-4111 / 433-8691;;Av. Hygino Muzzy Filho, 1001 bl.1;;;;17525-902;Marília;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE MARÍLIA;;webmaster@unimar.br;;(014) 421 4111;;AV. HIGYNO MUZZY FILHO;;;;;MARILIA;;;;;;;Universidade;Escola Superior
Universidade de Mogi das Cruzes;;mtsuo@adm.umc.br;;(11) 47987203 / 47987070;;Av. Dr. Cândido Xavier Almeida Souza, 200;;;;08780-911;Mogi das Cruzes;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE NOVA IGUAÇU;;unig@ax.ibase.org.br;;(021) 767-7168;;AV ABÍLIO AUGUSTO TÁVORA;;;;;NOVA IGUAÇU;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE PASSO FUNDO;;reitoria@upf.tche.br;;(054) 316 8103;;CAMPUS UNIVERSITÁRIO;;;;;PASSO FUNDO;;;;;;;Universidade;Escola Superior
Universidade de Piracicaba;;fasis@unimep.br;;(19) 422-1515 / 422-2500;;R. Rangel Pestana, 762;;;;13400-901;Piracicaba;SP;;;;;;Cursos de Espec.;Escola Superior
Universidade de Ribeirão Preto;;mvecchi@unaero.br;;(16) 6036923 / 6275035;;Av. Costábile Romano, 2201;;;;14096-380;Ribeirão Preto;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE SANTA CRUZ DO SUL;;info@unisc.br;;(051)  717 7300  R-7656;;AV INDEPENDÊNCIA;;;;;SANTA CRUZ DO SUL;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE SANTA ÚRSULA;;ausu@ax.apc.org;;(021) 553 3894;;RUA FERNANDO FERRARI;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
Universidade de Santo amaro;;osec@uninet.com.br;;(11) 5295800 / 5209160;;R. Prof. Enéas de Siqueira  Neto, 340 Camous 1;;;;04829-300;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE SANTO AMARO;;osec@uninet.com.br;;(011) 529 5800;;RUA PROFESSOR ENÉAS DE SIQUEIRA NETO;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
Universidade de São Paulo;;gr@edu.usp.br;;(11) 8183500  /  8155655;;R. da Reitoria, 109 Cidade Universitária;;;;05508-900;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE SÃO PAULO;;gr@edu.usp.br;;(011) 818 3500;;RUA DA REITORIA;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
Universidade de Taubaté;;reitoria@lobato.unitau.br;;(12) 2254295 /  2254115 / 2327660;;R. Quatro de Março, 432;;;;12020-270;Taubaté;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DE TAUBATÉ;;reitoria@lobato.unitau.br;;(012) 225 4295 / 225 4115;;RUA QUATRO DE MARÇO;;;;;TAUBATE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DE UBERABA;;jogouvea@uniube.br;;(034) 314 8800  R-239;;AV NENÊ SABINO;;;;;UBERABA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO AMAZONAS;;proeg@internext.com.br;;(092) 644 1043;;AV GENERAL RODRIGO OTÁVIO JORDÃO RAMOS;;;;;MANAUS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO CONTESTADO;;reitoria@unc-cdr.rct-sc.br;;(049) 663 2433;;RUA ITORORÓ;;;;;CACADOR;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO ESTADO DA BAHIA;;unebgab@svn.com.br;;(071) 387 5000 R- 5023;;ESTRADA DAS BARREIRAS;;;;;SALVADOR;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO ESTADO DE MINAS GERAIS;;thandrade@uemg.br;;(031) 273 4611 R- 240;;PRAÇA DA LIBERDADE;;;;;BELO HORIZONTE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO ESTADO DE MINAS GERAIS - CAMPUS DE PASSOS;;campus@passos.uemg.br;;(031) 521-7333;;AV. JUCA STOCKLER;;;;;BELO HORIZONTE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO;;reitoria@uerj.br;;(021) 587 7100;;RUA SÃO FRANCISCO XAVIER;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO EXTREMO SUL CATARINENSE;;edson@unesc.rct-sc.br;;(048) 431 2601;;AV UNIVERSITÁRIA;;;;;CRICIUMA;;;;;;;Universidade;Escola Superior
Universidade do Grande ABC;;secretaria@uniabc.br;;(11) 42323233 r. 254  /  42323477;;R. Amazônas, 2031 Térreo;;;;09540-203;São Caetano do Sul;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DO GRANDE ABC;;secretaria@uniabc.br;;(011) 4232 3233 R-254;;RUA AMAZÓNAS;;;;;SAO CAETANO DO SUL;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY;;webmaster@unigranrio.br;;(021) 671 4251 R- 112;;RUA PROFESSOR JOSÉ DE SOUZA HERDY;;;;;DUQUE DE CAXIAS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO OESTE DE SANTA CATARINA;;neusab@unoesc.rct-sc.br;;(049) 821 8100;;RUA SENADOR ATÍLIO FONTANA;;;;;JOACABA;;;;;;;Universidade;Escola Superior
Universidade do Oeste Paulista;;unoeste@apec.unoeste.br;;(18) 2291000 / 2291013;;R. José Bongiovani, 700 Cidade Uuniversitária;;;;19050-900;Presidente Prudente;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DO PLANALTO CATARINENSE (EM ACOMPANHAMENTO);;a7amrr@cav.udesc.br;;(049) 224 1022;;AV  CASTELO BRANCO;;;;;LAGES;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO RIO DE JANEIRO;;proeg@openlink.com.br;;(021) 295 5346;;AV PASTEUR;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
Universidade do Sagrado Coração;;secretariareitoria@usc.br;;(14)  2357000  r. 7008 /  2357325;;R. Irmã Armida, 10 / 50 Térreo;;;;17044-160;Bauru;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE DO SUL DE SANTA CATARINA;;unisul@unisul.rct.sc.br;;(048) 621 3000 r- 271;;AV JOSÉ ACÁCIO MOREIRA;;;;;TUBARAO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO TOCANTINS;;unitins@pop-to.rnp.br;;(063) 225 3922;;ARSE 13 CONJ. L LOTE 03;;;;;PALMAS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO VALE DO ITAJAÍ;;reitoria@univali.rct-sc.br;;(047) 344 7530;;RUA URUGUAI;;;;;ITAJAI;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO VALE DO PARAÍBA;;gabinete@univap.br;;(012) 347 1056;;AV SHISHIMA HIFUMI;;;;;SAO JOSE DOS CAMPOS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE DO VALE DO RIO DOS SINOS;;apetry@helios.unisinos.tche.br;;(051)  590 8290;;AV UNISINOS - CAMPUS UNIVERSITÁRIO;;;;;SAO LEOPOLDO;;;;;;;Universidade;Escola Superior
Universidade Est. Paulista Júlio de Mesquita Filho - UNESP;;vlsena@reitoria.unesp.br;;(11) 2520294 r.294  /  2520205;;Al. Santos, 647 - 8º andar;;;;01419-901;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE ESTÁCIO DE SÁ;;gmoc@estacio.br;;(021) 503 7325 / 503 7326;;RUA DO BISPO;;;;;RIO DE JANEIRO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DA PARAÍBA;;proplad@uepb.rpp.br;;(083) 341 3300 R- 32;;AV MARECHAL FLORIANO PEIXOTO;;;;;CAMPINA GRANDE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE ANÁPOLIS;;webmaster@uniana.rgi.br;;(062) 311 2888;;AVENIDA JUSCELINO KUBITSCHEK;;;;;ANAPOLIS;;;;;;;Universidade;Escola Superior
Universidade Estadual de Campinas;;marcela@reitoria.unicamp.br;;(19) 2893000  /  2894717;;Cidade Universitária Zeferino Vaz  -  Barão Geraldo;;;;13414-900;Campinas;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA;;reitor@uefs.br;;(075) 224 8001;;KM 03 BR 116  NORTE;;;;;FEIRA DE SANTANA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE LONDRINA;;tito@uel.br;;(043) 371 4000 R- 4112;;ROD CELSO GÁRCIA CID/PR 445;;;;;LONDRINA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE MARINGÁ;;cpl@pad.uem.br;;(044) 263 4300;;AV  COLOMBO;;;;;MARINGA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE MATO GROSSO DO SUL;;uems-rtr@douranet.com.br;;(067) 422 3838 R- 101;;RODOVIA DOURADOS/ITAHUM KM 12;;;;;DOURADOS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE MONTES CLAROS;;reitoria@unimontes.br;;(038) 229 8000;;AV DOUTOR RUY BRAGA;;;;;MONTES CLAROS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DE SANTA CRUZ;;coi@jacaranda.uescba.com.br;;(073) 680 5002;;RODOVIA ILHÉUS ITABUNA;;;;;ILHEUS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO CEARÁ;;lucia@uece.br;;(085) 292 4499 R- 200;;AV PARANJANA;;;;;FORTALEZA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO CENTRO-OESTE;;webmaster@unicentro.br;;(042) 722 4600;;RUA PRESIDENTE ZACARIAS;;;;;GUARAPUAVA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO NORTE FLUMINENSE;;reitoria@uenf.br;;(024) 726 3795;;AV ALBERTO LAMEGO;;;;;CAMPOS DOS GOYTACAZES;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;;root@unioeste.arauc.br;;(045) 225 5353 R- 242;;RUA UNIVERSITÁRIA;;;;;CASCAVEL;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO PIAUÍ;;webmaster@uespi.br;;(086) 223 6446;;RUA JOÃO CABRAL;;;;;TERESINA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO RIO GRANDE DO NORTE;;reitoria@urrn.br;;(084) 316 2997;;RUA ALMINO AFONSO;;;;;MOSSORO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA;;copev@uesb.br;;(073) 424 1143 R- 217;;ESTRADA BEM QUERER;;;;;VITORIA DA CONQUISTA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ;;reitoria@uvanet.br;;(088) 613 1213 R- 123;;AV DA UNIVERSIDADE;;;;;SOBRAL;;;;;;;Universidade;Escola Superior
Universidade Estadual Paulista Júlio de Mesquita Filho;;vlsena@reitoria.unesp.br;;(11) 2520294 r.294  / 2520205;;Al. Santos, 647 - 8º andar;;;;01419-901;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - UNESP;;vlsena@reitoria.unesp.br;;(011) 252 0294 r- 294;;ALAMEDA SANTOS;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DA BAHIA;;reitor@ufba.br;;(071) 245 2811 R- 122;;RUA AUGUSTO VIANA;;;;;SALVADOR;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DA PARAÍBA;;info@nti.ufpb.br;;(083) 216 7424;;CIDADE UNIVERSITÁRIA;;;;;JOAO PESSOA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE ALAGOAS;;reitor@reitoria.ufal.br;;(082) 214 1100;;BR 104 KM 97 CAMPUS - A.C. SIMÕES;;;;;MACEIO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE GOIÁS;;reitoria@reitoria.ufg.br;;(062)  821 1063;;RODOVIA GOIANIA NERÓPOLIS;;;;;GOIANIA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE JUIZ DE FORA;;ufjf@pet.ufjf.br;;(032) 229 3980;;RUA BENJAMIN CONSTANT;;;;;JUIZ DE FORA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE LAVRAS;;proad@ufla.br;;(035) 829 1502;;CAMPUS UNIVERSITÁRIO;;;;;LAVRAS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE MATO GROSSO;;gic@cgi.ufmt.br;;(065) 615 5511;;AV FERNANDO CORREA DA COSTA;;;;;CUIABA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;;reitor@nin.ufms.br;;(067) 787 32833 E/OU 787 2491;;CAMPUS DE CAMPO GRANDE;;;;;CAMPO GRANDE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE MINAS GERAIS;;gabinete@reitoria.ufmg.br;;(031) 499 4124;;AV  PRESIDENTE ANTÔNIO CARLOS;;;;;BELO HORIZONTE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE OURO PRETO;;reitoria@cpd.ufop.br;;(031) 559 1408;;RUA DIOGO DE VASCONCELOS;;;;;OURO PRETO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE PELOTAS;;reitor@ufpel.tche.br;;(053) 275 7104;;CAMPUS UNIVERSITÁRIO CAPÃO DO LEÃO;;;;;CAPAO DO LEAO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE PERNAMBUCO;;reitor@npd.ufpe.br;;(081) 271 8099 R- 2001;;AV PROFESSOR MORAES REGO;;;;;RECIFE;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE RONDÔNIA;;tiene@unir.br;;(069) 216 8512;;CAMPUS UNIVERSITÁRIO JOSÉ RIBEIRO FILHO;;;;;PORTO VELHO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE RORAIMA;;reitoria@technet.com.br;;(095) 224 7302;;CAMPUS DO PARICARANA;;;;;BOA VISTA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE SANTA CATARINA;;gabinete@reitoria.ufsc.br;;(048)  331 9320;;CAMPUS UNIVERSITÁRIO;;;;;FLORIANOPOLIS;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE SANTA MARIA;;gabinete@super.ufsm.br;;(055) 220 8000;;CAMPUS UNIVERSITÁRIO RS 509, KM 09;;;;;SANTA MARIA;;;;;;;Universidade;Escola Superior
Universidade Federal de São Carlos;;webmaster@power.ufscar.br;;(16) 2608111  /  2612081;;Rod. Washington Luis S/N  Km 235;;;;13565-905;São Carlos;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE FEDERAL DE SÃO PAULO;;unifesp@epm.br;;(011) 549 7699;;RUA BOTUCATU;;;;;SAO PAULO;;;;;;;Universidade;Escola Superior
Universidade Federal de São Paulo - Esc. Paulista de Medicina;;zeferreiradch.otor@epm.br;;(11) 5549-7500 /  5549-7500;;R. Botucatu, 740;;;;04023-900;São Paulo;SP;;;;;;Ensino Superior;Escola Superior
UNIVERSIDADE FEDERAL DE SERGIPE;;ufs@ufs.br;;(079) 241 2848;;AV MARECHAL RONDON;;;;;SAO CRISTOVAO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE UBERLÂNDIA;;reitoria@ufu.br;;(034) 239 4411;;AV ENGENHEIRO DINIZ;;;;;UBERLANDIA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DE VIÇOSA;;reitoria@mail.ufv.br;;(031) 899 2101;;AV PETER HENRY ROLFS;;;;;VICOSA;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DO ACRE;;reitoria@pop-ac.rnp.br;;(068) 229 2244 R- 155 / 171;;CAMPUS UNIVERSITÁRIO;;;;;RIO BRANCO;;;;;;;Universidade;Escola Superior
UNIVERSIDADE FEDERAL DO AMAPÁ;;unifap@pop-ap.rnp.com.br;;(096) 241 1515;;RODOVIA JUSCELINO KUBITSCHEK;;;;;MACAPA;;;;;;;Universidade;Escola Superior
